-0.4876509,0.1221766
0.33278213,-0.31276515
-0.18254279,-0.46478958
-0.32153776,0.86732231
0.30974073,0.33878647
0.42858236,-0.01117272
0.07017386,-0.46293722
0.73902895,0.75408841
0.92754063,-0.26283063
-0.02250344,-1.02171371
0.17428119,-0.29554848
-0.41941008,0.25920376
0.99184628,0.3224096
-0.91155092,-0.29680771
-0.54233854,0.04623317
-0.4986242,0.07339006
-0.27799872,-0.34725006
0.38081588,-0.85701646
0.47871718,0.0175162
0.36242068,0.07868184
0.14701541,0.48030229
-0.52175144,-0.78201508
-0.53230072,-0.2518757
-0.37209337,0.31126274
-0.43964479,0.13710473
0.45065497,-0.03903227
0.08683077,1.07627004
-0.14672782,0.5482017
0.97694274,0.13036402
0.09347106,0.50602094
0.82729054,0.33286678
-0.45364687,-0.20453833
-0.79406582,0.77110934
-0.89155706,-0.47434196
-0.79228357,0.61117694
-0.29348255,-0.47304668
-0.93869342,0.38147496
-0.04995301,0.49913715
0.37601787,0.34835981
0.46548205,0.04787855
-0.86743397,0.59464069
-0.79994198,-0.54728165
0.17160013,-1.01690747
-0.10120474,0.4749446
0.11674754,-0.98863367
0.34813786,-0.44894772
0.91615605,0.19571347
-0.08061285,1.02829997
0.25132744,-0.92970998
-0.17686541,-0.41395665
0.79945708,-0.74443979
-0.98720379,0.12592418
0.85130806,-0.55298267
0.26792601,-0.47306915
-0.20217101,-0.43514666
1.0181077,-0.21529372
-0.01274156,-0.3793129
0.52582525,-0.14798024
0.80711081,-0.66816712
0.54463758,0.21600864
-0.4184196,0.92824973
-0.11596101,0.41910727
0.27731579,-0.38836005
-0.8811396,0.24359322
0.48747032,-0.10911996
-0.9799684,0.5371661
-0.08490831,-0.49925865
-0.43227012,0.22788009
0.30989283,0.26351264
-0.33204905,0.21750388
0.58902436,-0.71396538
0.29024323,1.01161823
-0.80465723,0.53276854
-0.30984584,0.32014075
-0.36780411,-0.18545188
-0.4006674,0.32791125
-0.33393446,0.9131636
0.85181775,-0.50615995
1.01875835,0.11688235
-0.01351533,-0.4580784
0.86321823,0.53926405
-0.30685231,-0.35965349
0.95241756,-0.10780166
-0.06434626,0.94783624
0.50032107,-0.02020321
1.02611125,0.05197642
0.22317202,-1.06382457
-0.40021908,0.01458688
0.22627024,-0.44795231
0.49810925,-0.17501052
-1.04225114,-0.05308817
-0.39776043,-0.82006843
0.71831007,-0.73440126
0.17569312,-0.89902196
0.65788055,-0.63585949
-0.17817151,0.96551929
-1.06002083,0.13359891
-0.51238026,-0.16331566
0.17789373,-0.37410182
0.61618531,-0.89389255
0.48514296,0.24817231
0.18890877,0.46332333
0.12118767,-1.02227042
-0.45921967,0.78480219
0.12900081,1.05009805
-0.31172158,-0.28353999
0.54139715,0.82680242
-0.49789443,0.83685807
0.26379098,-0.29377599
0.38585206,-0.3518682
0.43517731,-0.25780201
0.17903171,0.99442106
-0.43647765,0.26900934
0.779643,0.66659495
0.60835498,0.78390563
-0.76117646,-0.62956609
0.44388521,-0.31940735
-0.40488876,0.3374733
-0.03938012,-0.54620851
-0.4660426,-0.14634852
-0.51246294,0.1325769
0.34428288,0.22264097
0.97182784,0.16458741
-0.38801673,0.10356559
0.27712144,0.96465416
-0.62913054,0.84121193
-0.34101312,0.35432999
-0.45630527,0.19383559
-0.02152819,0.48953363
-0.13061026,-0.45632265
-0.20562797,1.03167975
0.16112316,0.47392674
0.22460207,0.93567382
0.82472966,-0.58832428
-0.44857378,-0.16975121
-0.27638447,-0.94950253
-0.55674693,-0.07826842
0.69147996,-0.79189761
0.81746794,-0.60358851
-0.26329372,0.36722394
-0.59232526,-0.01484112
0.23358554,0.40482673
-0.9345492,0.31068737
0.85563123,0.51100227
-0.3868871,-0.37607027
0.3632433,1.00781137
-0.03369672,0.43613245
0.42785647,0.41097322
-0.85073091,-0.63550909
-0.9415045,-0.0099499
0.35155518,0.19721005
0.89233762,-0.50361238
0.63646898,0.82227367
-0.32761933,-0.2658258
-0.34504355,-0.329127
-0.04401401,-0.99492204
-0.91270296,-0.36307219
-0.62084985,0.8052272
0.03862078,0.37414142
-0.86233982,-0.55264309
-0.47280225,-0.09697153
-0.10312131,-0.93969147
0.34938278,-0.3963868
-0.29784786,-1.04062871
0.63902267,0.69703623
-0.04852847,0.47244147
1.06851108,0.14993417
-0.40183492,0.04532927
-0.69390486,-0.82539136
-0.24135773,0.35014816
0.27492485,0.37164946
0.49928548,-0.16837231
0.78411558,0.57371943
-0.34833916,0.39380769
0.22999784,-0.38172878
0.12452302,0.46419012
-0.63202283,0.75155273
-0.41673814,-0.21814683
0.45834914,0.19052859
0.52946727,0.19259882
-0.49206666,-0.85154894
0.93500197,-0.49728959
0.46721358,0.85318977
0.43404236,-0.11042866
-0.77731735,0.5562153
-0.3931616,0.91530277
-0.12152382,0.9216817
-0.0942853,0.96813019
0.46633827,-0.82909503
0.97867056,0.05528931
-0.14237642,0.47202512
0.56824309,0.16483162
0.27935005,-0.42268091
-0.10167079,-0.51873867
-0.34854746,-0.28088461
0.4133148,-0.92996926
0.49283159,0.00827935
0.90194683,-0.40336853
-0.96753718,0.22281788
0.88239487,-0.57047546
-0.1236711,-0.49582491
-0.49393202,-0.30111992
0.46502151,-0.20828225
0.51362658,0.10469899
0.43606549,-0.27384551
-0.83263927,0.64456705
-0.11138727,1.06028332
-0.16827273,0.4908072
0.58339508,-0.82456412
1.00001046,-0.30902638
0.12553212,0.49638744
0.19245742,-0.41199315
-0.97865748,0.12628427
0.0264936,1.10369552
0.29711771,0.36950797
0.31245562,0.46982099
-0.80409765,-0.42754481
-0.98161274,0.00144156
0.9759739,-0.08482847
0.17232468,0.41837958
-0.69896942,0.73259131
-0.06164456,0.52131771
-0.54202512,0.91256672
-0.10771427,0.48382808
-0.63246229,0.72345948
-0.31803499,0.96356933
-0.2711886,0.37420141
-0.48866493,0.88653189
0.94978952,0.23664094
-0.52028165,0.16132058
0.15212249,-1.04574877
0.0604265,-0.46068445
-0.20035781,0.47745406
0.43441462,0.05309377
0.48560557,-0.28105815
-0.93338836,-0.45641704
-0.97381996,-0.22114309
0.50171649,-0.03420772
0.92542535,-0.5901702
-0.51603561,0.87822538
0.13291202,-0.48819307
0.76842694,0.65059343
-0.19699626,0.52220556
0.00994903,-0.51773364
-0.33100004,-0.43183175
-0.98666946,-0.27411066
-0.41950799,0.03194612
0.4368554,-0.12549919
-0.53318488,-0.1369401
-0.39691167,-0.23159427
-0.25716286,-0.83045774
-0.27965959,-0.37989599
0.40922822,0.38284878
0.13385499,0.60158182
0.70731006,0.56208624
-0.28553052,-0.38128187
-0.42742977,-0.19524981
1.03993176,-0.18615388
-0.29247494,0.51658848
-0.87361892,0.41265032
-0.02434034,0.44124719
0.50515284,-0.26132398
-0.03061032,0.48978822
0.33241441,0.84235923
0.99577096,0.152161
0.17874646,0.97519101
0.55194851,-0.03753459
-0.86196542,0.47215951
-0.40329695,0.92734252
-1.06916532,0.01782654
0.50563084,0.23179621
-0.47026538,-0.10704226
-0.45854686,0.24976644
0.53652339,0.10678425
0.93945373,0.33623075
0.39878685,0.14745604
0.25387928,0.30834956
0.61549099,0.8901738
0.90259909,0.39740743
-0.15102249,-0.99041068
-0.44515466,-0.94757366
0.37750806,-0.85368056
0.44548636,0.31610057
0.22384241,0.48674462
0.6536048,0.67668074
0.13037072,-0.91871738
0.51042862,0.8375882
0.26866558,1.02013211
0.32999118,0.91921795
-0.31833616,-0.42387971
0.87793373,0.4805518
0.15913943,-0.44925324
0.40259029,-0.82508082
-0.35557241,-0.33120006
0.66020981,-0.65003209
-0.93710257,0.57023338
-0.17764536,0.50774012
-0.99205101,0.10231402
1.01462383,-0.22040645
-0.85106044,-0.67449525
-0.5029498,-0.87122245
0.35540304,0.23501494
-0.2590571,-0.42522481
-0.24168673,-0.45241013
-0.07199468,-0.44483977
-0.48572739,0.02482893
0.34104935,-0.40000135
-1.02221913,-0.23214443
0.25251034,0.37391141
-0.0187361,-1.15405765
0.36424879,-0.84689146
0.5116601,-0.01661622
-0.32727647,-0.96262464
-0.7295473,0.69162548
-0.18650659,0.41571591
-0.86415951,0.44943165
0.04241817,-0.47132242
-0.29858413,0.39448292
-0.42298153,0.32187584
-0.11626862,-0.99207726
-0.98050271,0.32250647
-0.70937236,-0.74628951
0.17278016,1.02088269
-0.69421866,-0.67574139
-0.04420678,-0.41036792
0.43698512,0.27145119
0.45133427,-0.06269461
0.82802302,0.35429435
0.50547691,0.1858407
0.41305178,-0.28644421
-0.09789018,0.41263832
-0.33981091,-0.99048485
0.43340184,0.93332738
0.45488895,0.39459992
0.0750424,0.98487443
-0.51719465,-0.2564685
-0.31860671,-0.22214637
0.26251206,-0.47496667
-0.42038833,0.2715618
-1.03933542,0.17978788
0.45058391,-0.22640712
0.79319576,0.42166741
-0.52014218,-0.88216954
0.03452253,-0.40874285
0.48968298,-0.02406745
-0.17041639,-0.84942955
-0.11480905,0.51294426
-0.40356312,-0.00180882
0.57657091,0.20472392
-0.10683197,-0.46387004
-0.99835795,-0.10119959
-0.11617396,-0.46729427
-0.90676302,-0.47294612
0.54755816,0.03707029
0.04685482,0.5750289
-0.48453193,-0.17829619
-0.30544478,-0.34957299
-0.97961909,-0.33949359
0.1374601,0.47452971
-0.10905356,-0.49866099
-0.28829876,-0.50306081
0.19581662,0.39193142
